"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Cmss1",5.68277571311053e-10,1.41856487277417,1,0.984,4.92355687783896e-06,9.24543948428268,"Up","Cmss1"
"Snhg11",2.08196243619017e-08,1.19111922371144,1,0.794,0.000180381225471516,7.68152711051352,"Up","Snhg11"
"Pde4b",2.46095630110878e-08,-1.12586982136438,0.884,0.992,0.000213217253928064,7.60889609794117,"Down","Pde4b"
"Podxl2",6.16507612063979e-08,3.053515509327,0.349,0.04,0.000534142195092231,7.21006155676983,"Up","Podxl2"
"Gjc3",9.05637811357666e-08,-2.69691234464577,0.14,0.603,0.000784644599760282,7.04304545351316,"Down","Gjc3"
"Trf",1.82814407753775e-07,-2.06789466384668,0.302,0.722,0.00158390402877871,6.73798958014821,"Down","Trf"
"Sox2ot",3.02048856891595e-07,-1.40642436897414,0.512,0.825,0.00261695129610878,6.51992280352535,"Down","Sox2ot"
"Meg3",5.01312909852346e-07,0.937118889831836,1,0.873,0.00434337505096072,6.2998911112548,"Up","Meg3"
"AY036118",8.49981707603157e-07,1.03547406903414,0.907,0.69,0.00736424151467375,6.07059042060629,"Up","AY036118"
"App",2.62506776378874e-06,-1.32345394911832,0.419,0.778,0.0227435871054657,5.58085948118767,"Down","App"
"Frmd5",6.0893566854582e-06,-1.00969978567666,0.721,0.929,0.0527581863228099,5.21542858630197,"Down",NA
"Clip1",8.22442138621284e-06,2.03644199596806,0.395,0.095,0.071256386890148,5.08489464627941,"Up",NA
"Kcnq2",8.53883972736206e-06,3.35837009085542,0.233,0.024,0.0739805073978649,5.06860113800397,"Up","Kcnq2"
"Plppr4",9.42299272544633e-06,3.42548428671396,0.209,0.016,0.081640808973267,5.02581114415719,"Up","Plppr4"
"Arglu1",1.24360904705833e-05,1.51998827317719,0.651,0.31,0.107746287837134,4.90531612719396,"Up",NA
"Gm19951",1.26592026353521e-05,1.49697532908493,0.814,0.516,0.10967933163269,4.89759364834492,"Up",NA
"Zbtb16",1.57203439860933e-05,2.370442923156,0.395,0.111,0.136201060295513,4.80353795513963,"Up",NA
"Gatm",1.74812285861324e-05,-2.17387759306781,0.163,0.524,0.151457364470251,4.75742804827898,"Down",NA
"AC149090.1",1.76978334240038e-05,1.26373321671735,0.791,0.476,0.153334028785569,4.75207989689198,"Up",NA
"1500004A13Rik",1.82491415079286e-05,-1.93441165837242,0.14,0.524,0.158110562024694,4.73875756118772,"Down",NA
"Enpp2",1.92237872963862e-05,-1.12509521998153,0.535,0.794,0.16655489313589,4.71616104747448,"Down",NA
"Rpl21",2.31195196292742e-05,2.3165499151608,0.326,0.071,0.200307518068032,4.63602119380353,"Up",NA
"Dnm3",2.43423223868444e-05,-0.98113063347989,0.558,0.825,0.21090188115962,4.61363799012909,"Down",NA
"Lmf1",2.70042130647752e-05,2.77340759013427,0.256,0.04,0.233964501993213,4.56856847406156,"Up",NA
"Tmem91",2.90707059956051e-05,2.77340759013427,0.256,0.04,0.251868596745923,4.53654442105818,"Up",NA
"Shc2",3.92759532436768e-05,3.55101516879782,0.163,0.008,0.340286858903216,4.40587326565285,"Up","Shc2"
"Mast4",4.22854194521124e-05,-1.19792306703446,0.535,0.778,0.366360874133102,4.37380935704778,"Down",NA
"Ccdc39",4.27476618132451e-05,3.55101516879782,0.186,0.016,0.370365741949956,4.36908763507327,"Up","Ccdc39"
"Kcnt1",4.4253720495021e-05,2.18844508941311,0.302,0.063,0.383414234368862,4.35405021146255,"Up",NA
"Aplp1",4.61414148854369e-05,-1.82980661514311,0.233,0.563,0.399769218567425,4.33590909235683,"Down",NA
"Pex5l",5.41259132052492e-05,-1.14801909863213,0.605,0.865,0.468946912010279,4.2665947632177,"Down",NA
"Prr5l",5.58829880019808e-05,-1.0026963979389,0.628,0.849,0.484170208049161,4.25272038068815,"Down",NA
"Gm42418",9.72245072347805e-05,0.520877620735251,1,1,0.842353130682138,4.0122242493197,"Up",NA
"Tmeff2",0.00010870325632769,-0.613371649103064,0.674,0.905,0.941805012823107,3.96375744594163,"Down",NA
"1700016P03Rik",0.000109887801124586,4.35837009085542,0.116,0,0.952067908943411,3.9590505168425,"Up","1700016P03Rik"
"Mcf2l",0.00011352883100355,2.66649238621775,0.233,0.04,0.983613791814757,3.94489383401515,"Up",NA
"Trerf1",0.000121901709702304,2.55101516879782,0.233,0.04,1,3.91399020324897,"Up",NA
"Map7d2",0.000146664992486029,2.09158355016052,0.395,0.135,1,3.83367353567595,"Up",NA
"Etl4",0.000163166771905811,3.02494635713023,0.256,0.056,1,3.78736827846959,"Up",NA
"Mog",0.000181206884558801,-1.11883622950985,0.256,0.619,1,3.74182530627786,"Down",NA
"Mag",0.000183672281204954,-0.968701307307899,0.605,0.817,1,3.73595638004722,"Down",NA
"Spock2",0.000189482783385474,3.01044678743512,0.186,0.024,1,3.72243024437857,"Up",NA
"Fbxo41",0.000196765425352773,3.35837009085542,0.14,0.008,1,3.70605121127896,"Up","Fbxo41"
"Rnf40",0.000196765425352773,3.35837009085542,0.14,0.008,1,3.70605121127896,"Up","Rnf40"
"B4galnt4",0.000196765425352773,3.35837009085542,0.14,0.008,1,3.70605121127896,"Up","B4galnt4"
"Pnpla2",0.000196765425352773,3.35837009085542,0.14,0.008,1,3.70605121127896,"Up","Pnpla2"
"Psd",0.000198804820557754,2.87294326368518,0.186,0.024,1,3.70157308917286,"Up",NA
"Fnbp1",0.00020595340538102,-0.854977190878018,0.698,0.905,1,3.68623102271238,"Down",NA
"Sfr1",0.000208445063395405,2.72094017024013,0.186,0.024,1,3.68100838581244,"Up",NA
"Cfap46",0.000217442855575795,3.13597766951898,0.163,0.016,1,3.66265485718688,"Up",NA
"Dock1",0.000241395281966912,-1.59194278504422,0.163,0.492,1,3.61727122237355,"Down",NA
"Ubp1",0.00024554062769451,1.93803829190707,0.326,0.095,1,3.60987663827129,"Up",NA
"Sh3glb2",0.000270361971505246,1.92952679205155,0.256,0.056,1,3.56805439530027,"Up",NA
"Gprasp2",0.000281658801239914,2.3165499151608,0.279,0.071,1,3.55027667343552,"Up",NA
"Lars2",0.000300454331161043,0.972972082016453,0.884,0.786,1,3.52222153108897,"Up",NA
"Tmem178b",0.000312610426414598,-1.34622525677698,0.256,0.587,1,3.50499654116388,"Down",NA
"Prickle1",0.000312661448436658,-1.77091292608954,0.116,0.429,1,3.50492566453061,"Down",NA
"Syt11",0.000315008127056346,-1.5131151686219,0.163,0.476,1,3.50167824147962,"Down",NA
"Ncam1",0.000324945325559549,-0.636611834377953,0.535,0.849,1,3.48818970611435,"Down",NA
"Zdhhc14",0.000328280679746389,-1.66197855453638,0.209,0.5,1,3.48375467598658,"Down",NA
"Apod",0.000383223431113499,-1.83504326350926,0.163,0.46,1,3.41654794507314,"Down",NA
"Gm47283",0.000444964245916552,1.3424285469864,0.558,0.278,1,3.3516748843561,"Up",NA
"Car2",0.000445775707532222,-2.59873195070686,0.07,0.341,1,3.35088360201138,"Down",NA
"Btbd11",0.000486315475108005,2.42548428671396,0.209,0.04,1,3.31308191047073,"Up",NA
"Sema6a",0.000489942630656719,-1.78883483408681,0.093,0.389,1,3.30985477027326,"Down",NA
"Kcnk13",0.000503453859231766,-2.50787852025575,0.047,0.31,1,3.29804032570473,"Down",NA
"Pcdh9",0.000504098092637662,-0.621769486783734,0.907,0.984,1,3.29748494580427,"Down",NA
"Eno2",0.00052017231813506,2.28798076296402,0.209,0.04,1,3.28385276325332,"Up",NA
"Trank1",0.000522242940489698,1.78548042243484,0.349,0.119,1,3.2821274219596,"Up",NA
"Zfr2",0.000542449436246848,2.0815298854966,0.256,0.063,1,3.26564073781568,"Up",NA
"Pabpn1",0.000578052338329651,1.16244988088017,0.605,0.349,1,3.23803283767168,"Up",NA
"Ptprn",0.000619951402827511,2.06558834162758,0.302,0.095,1,3.20764235293891,"Up",NA
"Olfml1",0.000640437159182356,-2.59194278504422,0.047,0.302,1,3.19352347756526,"Down",NA
"Slc6a1",0.000657509237291734,2.01044678743512,0.326,0.111,1,3.18209814142885,"Up",NA
"Chd3",0.000658115563580034,1.99847414576904,0.279,0.079,1,3.18169783857699,"Up",NA
"Slc6a17",0.00070528981133734,2.39901207535277,0.186,0.032,1,3.15163238995652,"Up",NA
"Fam50a",0.00070528981133734,2.39901207535277,0.186,0.032,1,3.15163238995652,"Up",NA
"Ppfia3",0.000795476309291145,2.13597766951898,0.186,0.032,1,3.09937274989211,"Up",NA
"Dgkz",0.000803247398244515,1.83112308799055,0.302,0.095,1,3.09515067247409,"Up",NA
"Slc24a2",0.000825349650346792,-0.557616507707715,0.837,0.968,1,3.08336202836327,"Down",NA
"Gm4258",0.000825701752998694,-1.8182186408679,0.093,0.365,1,3.08317679337811,"Down",NA
"Rnf220",0.000842594940496664,-1.10635582745139,0.512,0.77,1,3.07438115299576,"Down",NA
"Dock10",0.000894416648269581,-0.616441577053744,0.767,0.952,1,3.04846012562008,"Down",NA
"Slc6a7",0.000897310709315254,2.55101516879782,0.163,0.024,1,3.04705714895607,"Up",NA
"Atp8a2",0.000904711945663333,2.01044678743512,0.233,0.056,1,3.04348967529465,"Up",NA
"Abcf1",0.000937251945809459,1.66649238621775,0.279,0.079,1,3.02814364927565,"Up",NA
"Asic2",0.000947737631875402,1.24168711069009,0.465,0.23,1,3.02331187447559,"Up",NA
"Cep290",0.000956554359634596,2.3165499151608,0.256,0.071,1,3.01929034459275,"Up",NA
"Otud7b",0.000960803459524805,-1.25633975325979,0.209,0.492,1,3.01736544185637,"Down",NA
"Kcnmb2",0.000968173935724509,3.13597766951897,0.116,0.008,1,3.01404661320865,"Up",NA
"Msto1",0.000968173935724509,3.13597766951897,0.116,0.008,1,3.01404661320865,"Up",NA
"Sema6c",0.000968173935724509,3.13597766951897,0.116,0.008,1,3.01404661320865,"Up",NA
"Tmsb10",0.000968173935724509,3.13597766951897,0.116,0.008,1,3.01404661320865,"Up",NA
"Amt",0.000968173935724509,3.13597766951897,0.116,0.008,1,3.01404661320865,"Up",NA
"Cdkl1",0.000968173935724509,3.13597766951897,0.116,0.008,1,3.01404661320865,"Up",NA
"Zfp57",0.000968173935724509,3.13597766951897,0.116,0.008,1,3.01404661320865,"Up",NA
"Fem1a",0.000968173935724509,3.13597766951897,0.116,0.008,1,3.01404661320865,"Up",NA
"Bsn",0.00099520398915383,2.96605266807666,0.14,0.016,1,3.0020878918333,"Up",NA
"Sez6",0.00099520398915383,2.96605266807666,0.14,0.016,1,3.0020878918333,"Up",NA
"Mgat5b",0.00099520398915383,2.96605266807666,0.14,0.016,1,3.0020878918333,"Up",NA
"Mapk8ip2",0.00099520398915383,2.96605266807666,0.14,0.016,1,3.0020878918333,"Up",NA
"Sytl2",0.000995369737467563,-1.29984139189637,0.163,0.452,1,3.00201556738006,"Down",NA
"Sestd1",0.00102894869374081,2.77340759013427,0.14,0.016,1,2.98760627983501,"Up",NA
"Traf3",0.00102894869374081,2.77340759013427,0.14,0.016,1,2.98760627983501,"Up",NA
"Trpc7",0.00102894869374081,2.77340759013427,0.14,0.016,1,2.98760627983501,"Up",NA
"C030029H02Rik",0.00111168127988861,-1.11194984392461,0.326,0.603,1,2.9540197075616,"Down",NA
"Creb5",0.00112318891234539,-2.03394733192334,0.07,0.325,1,2.94954719236792,"Down",NA
"Hecw2",0.00112537443137649,-1.34845795524822,0.163,0.46,1,2.94870295628549,"Down",NA
"Tmem259",0.00115325326948398,1.55101516879782,0.302,0.095,1,2.93807530548897,"Up",NA
"Uchl1",0.0012513017022888,2.20309186537751,0.209,0.048,1,2.90263796461366,"Up",NA
"C130073E24Rik",0.0012513017022888,2.20309186537751,0.209,0.048,1,2.90263796461366,"Up",NA
"Kif13b",0.00127232064818132,-1.26774451653203,0.302,0.563,1,2.89540342470427,"Down",NA
"Evl",0.00128992820132167,2.25145488693891,0.209,0.048,1,2.88943446228803,"Up",NA
"Edil3",0.0013684974275267,-0.827496454455911,0.488,0.738,1,2.86375601463092,"Down",NA
"Ttc3",0.00146581741013996,1.28353485793283,0.558,0.333,1,2.83392012431108,"Up",NA
"Malat1",0.00150592787703735,-0.362043435525599,1,1,1,2.82219582717565,"Down",NA
"Safb",0.00151411600899319,1.48390097293928,0.372,0.151,1,2.81984084865665,"Up",NA
"Gprc5b",0.00153255794107845,-2.32345394911832,0.047,0.278,1,2.81458309722393,"Down",NA
"mt-Co2",0.00159091306166471,1.52244601660105,0.488,0.254,1,2.79835355251615,"Up",NA
"Banp",0.00160927052182362,1.66649238621775,0.279,0.087,1,2.7933709439309,"Up",NA
"A230057D06Rik",0.00168311137646001,0.917143067595716,0.605,0.373,1,2.77388714452236,"Up",NA
"Pls1",0.00171402002838938,-2.65843819683113,0.023,0.238,1,2.76598410763559,"Down",NA
"Sox10",0.00172249362170325,-2.08125304670169,0.093,0.333,1,2.76384237758534,"Down",NA
"Arpc2",0.00183486376741813,2.28798076296402,0.186,0.04,1,2.73639617514754,"Up",NA
"Prkca",0.00184020989848823,-1.40318114158906,0.209,0.468,1,2.73513263755776,"Down",NA
"Ank2",0.00191298153144518,-0.624556395785636,0.791,0.937,1,2.71828922277467,"Down",NA
"Ncdn",0.00195559759864015,2.13597766951898,0.186,0.04,1,2.70872050469618,"Up",NA
"Fry",0.00197019715693159,1.06558834162758,0.395,0.159,1,2.7054903119688,"Up",NA
"Atp1a2",0.00200266351040643,1.17904639141086,0.233,0.063,1,2.69839201518468,"Up",NA
"Cdc14b",0.00217731982709189,1.91358524818253,0.186,0.04,1,2.66207777264048,"Up",NA
"Gnas",0.00217818900356552,1.30590267096129,0.419,0.183,1,2.66190443879317,"Up",NA
"Syne1",0.00219231638997237,1.04200152130996,0.581,0.317,1,2.659096769301,"Up",NA
"Ntrk2",0.00221618387336643,1.71147984099106,0.302,0.111,1,2.65439420970372,"Up",NA
"Agpat4",0.00223545271837495,-2.05779407387771,0.093,0.325,1,2.65063451137681,"Down",NA
"Akap9",0.00227502779479677,1.13597766951897,0.581,0.373,1,2.64301329304945,"Up",NA
"Ypel2",0.00233383340183018,-1.04316586195272,0.372,0.611,1,2.63193014882544,"Down",NA
"Aatk",0.0025142961954444,-0.975053642869769,0.326,0.571,1,2.59958356178538,"Down",NA
"Ppfia1",0.0025269985358587,1.63847801004816,0.302,0.111,1,2.59739500970995,"Up",NA
"Map4k4",0.002572232865367,-1.71577137189708,0.14,0.381,1,2.58968971709851,"Down",NA
"Ywhaq",0.0026045745831834,-1.79948207828631,0.047,0.27,1,2.58426320183227,"Down",NA
"Gab1",0.00268126212030634,-1.2768038558195,0.14,0.397,1,2.57166072729348,"Down",NA
"Pikfyve",0.00272808884018551,-3.30696582632975,0,0.183,1,2.56414149098986,"Down","Pikfyve"
"Inha",0.0027469522290218,2.22908707391046,0.163,0.032,1,2.56114889312863,"Up",NA
"Paxx",0.0027469522290218,2.22908707391046,0.163,0.032,1,2.56114889312863,"Up",NA
"Bcr",0.0027469522290218,2.22908707391046,0.163,0.032,1,2.56114889312863,"Up",NA
"Rap1gap2",0.0027469522290218,2.22908707391046,0.163,0.032,1,2.56114889312863,"Up",NA
"Cep112",0.00275090813905232,1.69540507813299,0.326,0.127,1,2.56052391174364,"Up",NA
"Trrap",0.00286268423308025,1.41351164504788,0.349,0.143,1,2.54322655396718,"Up",NA
"Srrm4",0.00291261544923084,1.91358524818253,0.163,0.032,1,2.53571685121221,"Up",NA
"Cpne7",0.00291417503980458,1.96605266807666,0.209,0.056,1,2.53548436590228,"Up",NA
"Nkain2",0.00292363239520674,-0.483151434353374,0.977,1,1,2.53407723457655,"Down",NA
"Celf4",0.00297082321496684,1.50662104943937,0.395,0.183,1,2.5271231910266,"Up",NA
"Colgalt1",0.0030307702406302,1.96605266807666,0.163,0.032,1,2.51844698577312,"Up",NA
"Cbl",0.0030307702406302,1.74366024674021,0.163,0.032,1,2.51844698577312,"Up",NA
"Kdm6b",0.0030307702406302,1.74366024674021,0.163,0.032,1,2.51844698577312,"Up",NA
"Nkain1",0.00304971763304354,-1.53644767245252,0.14,0.381,1,2.51574036920664,"Down",NA
"Klc2",0.00306544523538337,1.87294326368518,0.209,0.056,1,2.51350643820034,"Up",NA
"Golga2",0.00315332840657881,1.8405217859928,0.209,0.056,1,2.50123079685824,"Up",NA
"Plekhh1",0.00316214140330664,-0.818218640867901,0.302,0.571,1,2.50001871337196,"Down",NA
"Pde10a",0.00316474796836559,2.4514794952469,0.279,0.103,1,2.49966087026159,"Up",NA
"Il1rap",0.00322410187437334,-2.09284102097691,0.07,0.286,1,2.49159124392055,"Down",NA
"Plp1",0.00331881134949427,-0.576992443578253,0.86,0.937,1,2.47901743340103,"Down",NA
"Syt7",0.00351866920300132,2.55101516879782,0.14,0.024,1,2.45362156012246,"Up",NA
"Epn2",0.00366024582074297,-1.00969978567666,0.14,0.397,1,2.43648974657084,"Down",NA
"Ecel1",0.00367393682320646,2.35837009085542,0.14,0.024,1,2.43486831606742,"Up",NA
"Ovgp1",0.00367393682320646,2.35837009085542,0.14,0.024,1,2.43486831606742,"Up",NA
"Cep104",0.00367393682320646,2.35837009085542,0.14,0.024,1,2.43486831606742,"Up",NA
"Smyd5",0.00367393682320646,2.35837009085542,0.14,0.024,1,2.43486831606742,"Up",NA
"Arhgap44",0.00367393682320646,2.35837009085542,0.14,0.024,1,2.43486831606742,"Up",NA
"Plxnb2",0.00367393682320646,2.35837009085542,0.14,0.024,1,2.43486831606742,"Up",NA
"Vwa5b2",0.00367393682320646,2.35837009085542,0.14,0.024,1,2.43486831606742,"Up",NA
"Mbp",0.00370786421564942,-0.455225771176327,0.907,0.944,1,2.43087617837704,"Down",NA
"Slain1",0.00372884663115721,-2.3558754268107,0.023,0.214,1,2.42842547896422,"Down",NA
"Ppfibp2",0.0037749346138912,-1.56446204862212,0.14,0.373,1,2.42309056643802,"Down",NA
"Sgk1",0.00381214708543225,1.66649238621775,0.233,0.071,1,2.41883035117137,"Up",NA
"Map2k2",0.00399538113993907,1.69540507813299,0.279,0.103,1,2.39844178479132,"Up",NA
"Mal",0.00404301324555121,-1.26841258556036,0.256,0.492,1,2.39329483584654,"Down",NA
"Fa2h",0.00404414485259989,-1.20387233336565,0.233,0.492,1,2.39317329730503,"Down",NA
"Igf1r",0.00407137607141056,-1.84130225398094,0.116,0.333,1,2.39025878015683,"Down",NA
"Psma4",0.00409118835239153,1.67654605088168,0.233,0.071,1,2.38815052575186,"Up",NA
"Qk",0.0041128652913681,-0.589847367042031,0.395,0.651,1,2.3858555147003,"Down",NA
"Rtn4",0.00429585911974415,-0.897445332018476,0.326,0.595,1,2.36694996951543,"Down",NA
"Otof",0.00437799946594998,2.77340759013427,0.116,0.016,1,2.35872429574547,"Up",NA
"St7",0.00437799946594998,2.96605266807666,0.116,0.016,1,2.35872429574547,"Up",NA
"Trak1",0.00437799946594998,2.77340759013427,0.116,0.016,1,2.35872429574547,"Up",NA
"Mfsd11",0.00437799946594998,2.77340759013427,0.116,0.016,1,2.35872429574547,"Up",NA
"Rps29",0.00437799946594998,3.13597766951898,0.116,0.016,1,2.35872429574547,"Up",NA
"D130043K22Rik",0.00437799946594998,2.77340759013427,0.116,0.016,1,2.35872429574547,"Up",NA
"Rpl35a",0.00437799946594998,3.13597766951898,0.116,0.016,1,2.35872429574547,"Up",NA
"Srebf1",0.004400614611161,-2.97254678725919,0,0.167,1,2.35648666360585,"Down","Srebf1"
"Nkx2-2os",0.00441478592055479,-3.03394733192334,0,0.167,1,2.35509035115231,"Down","Nkx2-2os"
"Peg3",0.00443052450469644,1.30308765535423,0.512,0.333,1,2.35354485707004,"Up",NA
"Zfp385b",0.00444620526443417,2.01044678743512,0.186,0.048,1,2.3520104914451,"Up",NA
"Cabin1",0.00447921650100794,1.63347732898979,0.279,0.103,1,2.34879794561052,"Up",NA
"Plcd4",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Brox",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Snx8",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Ldhb",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Mcph1",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Rpsa",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Nfkbia",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Cplx2",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Sult4a1",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Gm26549",0.00451967322652383,2.55101516879782,0.116,0.016,1,2.3448929636505,"Up",NA
"Ryr3",0.00454534674061358,1.46355232754748,0.256,0.087,1,2.34243298113482,"Up",NA
"Nfe2l3",0.00459978928244215,-1.99330534742599,0.023,0.214,1,2.33726206300728,"Down",NA
"Rps6ka2",0.00463580800489124,1.91358524818253,0.186,0.048,1,2.33387455893427,"Up",NA
"Setd2",0.0048214210353139,1.55101516879782,0.349,0.159,1,2.31682494167,"Up",NA
"Pnisr",0.0048332040826002,0.779089736277812,0.814,0.659,1,2.31576486633932,"Up",NA
"Arrdc2",0.00489286449946363,2.0815298854966,0.209,0.063,1,2.31043681120717,"Up",NA
"Cemip2",0.00490880053434517,0.328622747461371,0.116,0.016,1,2.30902461479221,"Up",NA
"Cipc",0.00500707409147575,-1.33162788056402,0.116,0.341,1,2.30041598214193,"Down",NA
"Bcas1",0.00514264243234461,-0.918470114503402,0.326,0.579,1,2.28881367110146,"Down",NA
"Rasgrf1",0.00518974203673324,1.45790576440634,0.279,0.103,1,2.28485422881967,"Up",NA
"Retreg1",0.00529318351482309,-1.16170287912171,0.093,0.31,1,2.27628304874567,"Down",NA
"Chd5",0.005323421249664,1.9915877601838,0.256,0.095,1,2.27380916614624,"Up",NA
"Klf13",0.00537827353939633,1.26561294993557,0.442,0.238,1,2.26935711330101,"Up",NA
"St6galnac3",0.00554133938189784,-0.650618692371832,0.512,0.746,1,2.25638525045878,"Down",NA
"Ago3",0.00556349276168399,-2.03394733192334,0.047,0.238,1,2.25465247264901,"Down",NA
"Pafah1b1",0.00570391238158481,-1.47135264423064,0.14,0.357,1,2.24382715434947,"Down",NA
"Tspan5",0.00572766917726705,-1.61890983264449,0.163,0.373,1,2.24202207426105,"Down",NA
"EGFP",0.00573273334279053,0.774687142360839,0.837,0.77,1,2.24163825889652,"Up",NA
"Ankzf1",0.00577980837323706,1.8405217859928,0.209,0.063,1,2.23808656016517,"Up",NA
"Adam15",0.00577980837323706,1.8405217859928,0.209,0.063,1,2.23808656016517,"Up",NA
"Tulp4",0.00586803900607086,-0.835043263509259,0.302,0.548,1,2.23150700797377,"Down",NA
"D7Ertd443e",0.00589111051970107,-1.10719631395398,0.256,0.492,1,2.22980282964118,"Down",NA
"Gpm6b",0.00594511661187238,-1.0084122398162,0.256,0.508,1,2.22583962239163,"Down",NA
"Aspa",0.0059822161633655,-0.827496454455911,0.279,0.54,1,2.22313789808158,"Down",NA
"Wnk2",0.00599195958383207,1.67654605088168,0.209,0.063,1,2.22243112464402,"Up",NA
"Gjc2",0.00606489533633181,-2.44898483120218,0.023,0.198,1,2.21717668947931,"Down",NA
"Ryr2",0.00610397345425206,1.61812936465636,0.279,0.111,1,2.21438736376499,"Up",NA
"Pacsin1",0.00612818824421388,1.8405217859928,0.279,0.111,1,2.21266790261702,"Up",NA
"Ddr1",0.00629818362988192,-1.29333396074199,0.186,0.413,1,2.20078468122221,"Down",NA
"Tmem163",0.00636986343770097,1.68851869254775,0.209,0.063,1,2.19586987832221,"Up",NA
"Gria1",0.00648328474806665,1.33528647774238,0.372,0.183,1,2.18820490361716,"Up",NA
"Usp42",0.00649631421543941,2.13597766951898,0.163,0.04,1,2.1873329771888,"Up",NA
"Celsr3",0.00649631421543941,2.13597766951898,0.163,0.04,1,2.1873329771888,"Up",NA
"Gm17276",0.00649631421543941,2.13597766951898,0.163,0.04,1,2.1873329771888,"Up",NA
"Sh3d19",0.0066765889111205,-1.57236724670746,0.14,0.349,1,2.17544536318963,"Down",NA
"Negr1",0.00681276070081308,0.920248978463538,0.488,0.27,1,2.16667686544804,"Up",NA
"Slc7a6",0.00689449473797475,1.96605266807666,0.163,0.04,1,2.16149755552871,"Up",NA
"Prkar1a",0.00689449473797475,1.96605266807666,0.163,0.04,1,2.16149755552871,"Up",NA
"Nrcam",0.00689449473797475,1.96605266807666,0.163,0.04,1,2.16149755552871,"Up",NA
"Grin1",0.0068949681001883,1.46355232754748,0.256,0.095,1,2.16146773876213,"Up",NA
"Gm9801",0.00691007136172494,1.55101516879782,0.209,0.063,1,2.16051746755441,"Up",NA
"Utp14a",0.00708612771985636,1.91358524818253,0.163,0.04,1,2.14959102423979,"Up",NA
"Lrba",0.00711515372184118,-1.95148517173136,0.047,0.23,1,2.14781571261045,"Down",NA
"Gm48508",0.00715056906141547,-2.90841644983948,0,0.151,1,2.14565939450685,"Down",NA
"Pde8a",0.00725893457927517,-1.22859476277688,0.209,0.437,1,2.13912711763277,"Down",NA
"Slc12a2",0.00726081168181857,-0.80446548580057,0.233,0.476,1,2.13901482706427,"Down",NA
"Ddx46",0.00728088693976708,1.3165499151608,0.326,0.143,1,2.13781571277707,"Up",NA
"Srrt",0.00759914038438974,1.27538072618439,0.349,0.159,1,2.11923553238114,"Up",NA
"Nbas",0.00760165096439835,-1.12454988070424,0.302,0.516,1,2.11909207523749,"Down",NA
"Gria2",0.00760682774884941,0.752649029967469,0.558,0.317,1,2.11879641792024,"Up",NA
"Glt8d1",0.00779885609536657,-0.985037731442391,0.023,0.198,1,2.10796909319439,"Down",NA
"Ugt8a",0.00858670213997651,-1.71201923703598,0.093,0.286,1,2.06617360187456,"Down",NA
"Ank",0.00864415043564397,-1.30696582632975,0.14,0.349,1,2.0632776836211,"Down",NA
"Gucy1a2",0.00867834669792385,1.40662525946264,0.256,0.095,1,2.06156300389711,"Up",NA
"Gphn",0.00886798527705785,0.642355480336245,0.884,0.817,1,2.05217503658798,"Up",NA
"Adamtsl1",0.00899890606117834,-1.64162990914458,0.14,0.333,1,2.04581028172396,"Down",NA
"Nav1",0.00902667715312085,0.978436392532495,0.512,0.31,1,2.0444720901785,"Up",NA
"Abca8b",0.0090913699601399,-2.90841644983948,0,0.143,1,2.04137066889026,"Down",NA
"Kif16b",0.00909182174489781,-2.97254678725919,0,0.143,1,2.04134908768158,"Down","Kif16b"
"Lrrc8d",0.00910628477349926,-2.97254678725919,0,0.143,1,2.0406587724744,"Down","Lrrc8d"
"Plekhh2",0.00910628477349926,-2.97254678725919,0,0.143,1,2.0406587724744,"Down","Plekhh2"
"Ints6",0.00910718909371241,-3.03394733192334,0,0.143,1,2.0406156460196,"Down","Ints6"
"Camk1d",0.0091418907353699,0.75131381928365,0.558,0.325,1,2.03896397373904,"Up",NA
"Lrp8",0.00954744691339095,2.39901207535277,0.14,0.032,1,2.02011274775281,"Up",NA
"Erbin",0.00964513262808567,-0.860411076928646,0.395,0.595,1,2.01569179609166,"Down",NA
"Trim59",0.00967272704445986,-1.77091292608954,0.07,0.254,1,2.01445106744814,"Down",NA
"Snhg20",0.00984465607618417,-1.61890983264449,0.07,0.254,1,2.00679945137192,"Down",NA
"Zfp236",0.0098576943796373,-2.30696582632975,0.023,0.183,1,2.00622465050414,"Down",NA
"Arhgef10",0.00986592469733578,-0.860411076928646,0.372,0.587,1,2.00586220365761,"Down",NA
"Cntnap5b",0.00993723534903983,1.55101516879782,0.186,0.056,1,2.00273442442173,"Up",NA
"Ptk2",0.0100138207622834,-1.38758428653804,0.163,0.365,1,1.99940018631916,"Down",NA
