"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Hivep1",0.214526689760146,-0.108460583557545,0.113,0.131,1,0.668518668539956,"Not significant",NA
"Camta2",0.214984197625172,0.261043459506775,0.195,0.179,1,0.667593461649093,"Not significant",NA
"Cars",0.215747098087699,0.291635682149816,0.218,0.203,1,0.666055037063391,"Not significant",NA
"Tmem259",0.215850429019987,-0.0372036927959474,0.232,0.258,1,0.665847083811846,"Not significant",NA
"Mid1",0.216141893979323,-0.0995612326307511,0.178,0.198,1,0.665261047273807,"Not significant",NA
"Ints6l",0.216278133315872,-0.0204221687134849,0.249,0.277,1,0.664987387450928,"Not significant",NA
"Ccdc148",0.217174754445695,-0.00255173865742053,0.369,0.406,1,0.663190660861091,"Not significant",NA
"Cplx2",0.217950287193467,-0.198467632229899,0.154,0.173,1,0.661642554375336,"Not significant",NA
"Mrpl21",0.219101020773894,-0.085802267584917,0.122,0.14,1,0.659355599091797,"Not significant",NA
"Flii",0.219298237489185,0.265225010679259,0.202,0.185,1,0.65896485875475,"Not significant",NA
"Apbb1",0.219457275147782,-0.0616097145737879,0.172,0.194,1,0.658650017442998,"Not significant",NA
"Trpc4",0.220364521069646,-0.0531313775691293,0.223,0.248,1,0.656858326081537,"Not significant",NA
"Appl1",0.220439630830807,-0.0196376883338019,0.313,0.345,1,0.656710324956845,"Not significant",NA
"Zmiz1",0.220664339048728,-0.00236219716849417,0.249,0.274,1,0.656267846293369,"Not significant",NA
"Cep112",0.220744189931878,0.101383747541696,0.707,0.706,1,0.656110718390174,"Not significant",NA
"Iws1",0.220757352041558,-0.0585390391501937,0.247,0.271,1,0.656084823886701,"Not significant",NA
"Apopt1",0.221381936997897,-0.0823232725826344,0.153,0.173,1,0.654857816981064,"Not significant",NA
"Arhgap33",0.221891889995489,0.327739829164569,0.219,0.206,1,0.653858570659259,"Not significant",NA
"Ilf2",0.22243795102622,-0.025322989953231,0.253,0.28,1,0.652791114054158,"Not significant",NA
"Pik3r2",0.223657814516665,-0.199758456882003,0.088,0.102,1,0.650415923146693,"Not significant",NA
"Afmid",0.223660133067414,-0.118370130041348,0.117,0.134,1,0.650411421052369,"Not significant",NA
"Spindoc",0.2236825747112,-0.0380446590224763,0.158,0.179,1,0.650367846933915,"Not significant",NA
"Cluh",0.223933370171554,0.301505926173877,0.24,0.224,1,0.649881183770278,"Not significant",NA
"Psmc3",0.224147378970534,0.251209605321369,0.122,0.107,1,0.64946633511757,"Not significant",NA
