"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Nrcam",0.00794726913546803,-0.759888183221835,0.392,0.598,1,2.09978207928593,"Down",NA
"Prkn",0.00810515306467525,-1.13185696060879,0.255,0.455,1,2.09123877914784,"Down",NA
"Ston2",0.00815195916426871,-1.54956859418596,0.118,0.304,1,2.08873800451404,"Down",NA
"Ube2b",0.00815360750724531,-1.61230434953392,0.118,0.304,1,2.08865019815001,"Down",NA
"Tspoap1",0.00827200642428926,1.28177096841538,0.392,0.205,1,2.08238913696383,"Up",NA
"Nlgn1",0.00831557184586204,-0.631783357474149,0.588,0.804,1,2.08010787982234,"Down",NA
"Cdk8",0.0085100014900145,0.938532367282605,0.549,0.375,1,2.07007036387487,"Up",NA
"Maml2",0.00854875569952971,-0.895658739747314,0.412,0.607,1,2.06809709371091,"Down",NA
"Ogt",0.00855231448373749,-0.888917161868259,0.235,0.446,1,2.06791633772904,"Down",NA
"Elavl1",0.00856284348896145,-2.77196101552241,0,0.125,1,2.06738199390904,"Down",NA
"Prr16",0.00856284348896145,-2.77196101552241,0,0.125,1,2.06738199390904,"Down",NA
"Mpv17",0.00858056998363299,-2.86507041991389,0,0.125,1,2.06648386220669,"Down",NA
"Spaca6",0.00858056998363299,-2.86507041991389,0,0.125,1,2.06648386220669,"Down",NA
"Fryl",0.00878131574825032,-1.48398025255839,0.118,0.304,1,2.05644040671428,"Down",NA
"Ldhb",0.00879477118356625,-1.86507041991389,0.039,0.196,1,2.05577545524089,"Down",NA
"Rspry1",0.00891156116441003,-1.80366987524975,0.039,0.196,1,2.05004620778161,"Down",NA
"B930095G15Rik",0.00891156116441003,-1.80366987524975,0.039,0.196,1,2.05004620778161,"Down",NA
"Ivd",0.0090595353202641,-1.00257394366383,0.196,0.411,1,2.04289407749102,"Down",NA
"Rgma",0.00912916933336903,-1.20902482113125,0.176,0.384,1,2.03956873729004,"Down",NA
"Zmiz1",0.00915240748948037,-1.36757076044307,0.078,0.259,1,2.03846465217724,"Down",NA
"Galnt2",0.00928564911854378,-2.3886323759709,0.02,0.161,1,2.03218773126206,"Down",NA
"Kirrel3",0.00931649291901248,-0.651896528606822,0.608,0.812,1,2.03074754178356,"Down",NA
"Appl1",0.00942178355319422,-2.25738784269265,0.02,0.161,1,2.02586687703826,"Down",NA
"Phf8",0.00954756617669364,-2.11299793335748,0.02,0.161,1,2.02010732273487,"Down",NA
"Cpeb3",0.00960305090276208,-1.10210961721474,0.078,0.259,1,2.01759076907122,"Down",NA
"Usp54",0.00960942460472589,-1.72305141504146,0.059,0.223,1,2.01730261633497,"Down",NA
"Rsrc2",0.00972371397719474,1.06092899864233,0.333,0.152,1,2.01216782440222,"Up",NA
"Slc1a2",0.00980699198589915,-0.480247533682056,0.706,0.848,1,2.00846417959761,"Down",NA
"Snx25",0.00994584976248942,-1.01191180824316,0.078,0.259,1,2.00235810531037,"Down",NA
"Brsk1",0.00999992949274596,1.59436119872341,0.196,0.062,1,2.00000306210193,"Up",NA
"Prkar1a",0.00999992949274596,1.59436119872341,0.196,0.062,1,2.00000306210193,"Up",NA
"Mbnl2",0.0104062774850874,-1.50250034052918,0.137,0.321,1,1.98270459775235,"Down",NA
"Gprasp2",0.0104856332703254,1.23446525363702,0.255,0.098,1,1.97940533558464,"Up",NA
"Ehmt2",0.0106275731495313,1.50689835747307,0.294,0.134,1,1.97356589710387,"Up",NA
