"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Tkt",0.301391368953424,-0.584962500721156,0.069,0.116,1,0.520869188881283,"Not significant",NA
"Traf7",0.301391368953424,-0.584962500721156,0.069,0.116,1,0.520869188881283,"Not significant",NA
"Taz",0.301391368953424,-0.584962500721156,0.069,0.116,1,0.520869188881283,"Not significant",NA
"Sbf2",0.301786704474522,0.32930762525296,0.264,0.196,1,0.52029989743167,"Not significant",NA
"Gpd2",0.302009291342492,-0.520111356371189,0.139,0.196,1,0.519979695729268,"Not significant",NA
"Alpk1",0.303130381612609,-0.280107919192735,0.069,0.116,1,0.518370533756216,"Not significant",NA
"Apc",0.303333823374024,-0.273302741287621,0.431,0.509,1,0.518079160788252,"Not significant",NA
"Hnrnpu",0.303481171265,-0.121561979880913,0.236,0.33,1,0.517868248474635,"Not significant",NA
"Ntng2",0.305012326620645,-0.199071347101829,0.125,0.188,1,0.515682608931409,"Not significant",NA
"C87436",0.305136368568245,-0.362570079384708,0.097,0.152,1,0.515506026617838,"Not significant",NA
"Gm4876",0.305774024062236,-0.450032920635048,0.083,0.134,1,0.51459941128994,"Not significant",NA
"Mat2a",0.305774024062236,-0.450032920635048,0.083,0.134,1,0.51459941128994,"Not significant",NA
"Mfhas1",0.305774024062236,-0.450032920635048,0.083,0.134,1,0.51459941128994,"Not significant",NA
"Taf3",0.306362809022897,0.511899038531433,0.139,0.089,1,0.513763957108854,"Not significant",NA
"4933439C10Rik",0.306362809022897,0.511899038531433,0.139,0.089,1,0.513763957108854,"Not significant",NA
"Arhgap39",0.306362809022897,0.511899038531433,0.139,0.089,1,0.513763957108854,"Not significant",NA
"Prkag1",0.306362809022897,0.511899038531433,0.139,0.089,1,0.513763957108854,"Not significant",NA
"Atp1a3",0.306408659738038,0.797894592808538,0.167,0.116,1,0.513698964811956,"Not significant",NA
"Pdcd11",0.306618978454213,0.521952703195356,0.139,0.089,1,0.513400967606712,"Not significant",NA
"Ski",0.306991623519791,-0.280107919192735,0.083,0.134,1,0.51287347438849,"Not significant",NA
"Sfta3-ps",0.306991623519791,-0.280107919192735,0.083,0.134,1,0.51287347438849,"Not significant",NA
"Gcc2",0.307200589649847,-0.546994650522135,0.139,0.196,1,0.512577955042124,"Not significant",NA
"Adk",0.309334688054492,-0.210566985939658,0.236,0.312,1,0.509571376518142,"Not significant",NA
"Gabrg3",0.310036788515145,0.678071905112638,0.278,0.223,1,0.508586770355467,"Not significant",NA
"Fam185a",0.310639540792627,0.900464326449085,0.125,0.08,1,0.507743264463604,"Not significant",NA
"Phldb1",0.310639540792627,0.774933444365227,0.125,0.08,1,0.507743264463604,"Not significant",NA
"Ankrd42",0.310861091872735,0.762960802699151,0.125,0.08,1,0.5074336319047,"Not significant",NA
"Prpsap1",0.310861091872735,0.762960802699151,0.125,0.08,1,0.5074336319047,"Not significant",NA
"Ylpm1",0.310978458182696,-0.445032239576681,0.167,0.232,1,0.507269693984128,"Not significant",NA
"Jmjd1c",0.311790414858081,0.524955191356879,0.347,0.295,1,0.506137240135726,"Not significant",NA
"Ildr2",0.311791989411389,-0.777607578663552,0.111,0.161,1,0.506135046937815,"Not significant",NA
"Dok7",0.312074904289732,-0.462105752935623,0.069,0.116,1,0.505741154009128,"Not significant",NA
"2610037D02Rik",0.312074904289732,-0.462105752935623,0.069,0.116,1,0.505741154009128,"Not significant",NA
"Supt3",0.312074904289732,-0.362570079384708,0.069,0.116,1,0.505741154009128,"Not significant",NA
"Nfat5",0.312388774977059,-0.260690465365494,0.236,0.312,1,0.505304579958333,"Not significant",NA
"Atp9b",0.312566116935829,0.549967079364952,0.181,0.125,1,0.505058102533585,"Not significant",NA
"Mtch2",0.312977997649397,-0.362570079384708,0.083,0.134,1,0.504486192278867,"Not significant",NA
"Zcchc14",0.312977997649397,-0.362570079384708,0.083,0.134,1,0.504486192278867,"Not significant",NA
"Nek9",0.312977997649397,-0.362570079384708,0.083,0.134,1,0.504486192278867,"Not significant",NA
"Ccdc186",0.312977997649397,-0.192645077942396,0.083,0.134,1,0.504486192278867,"Not significant",NA
"Fxyd1",0.314248757090416,-0.417017863407085,0.153,0.214,1,0.502726431350331,"Not significant",NA
"Rbbp6",0.315397389861126,0.454565863465481,0.361,0.304,1,0.501141905089552,"Not significant",NA
"Nos1ap",0.315802902110281,0.637429920615292,0.167,0.116,1,0.500583883305908,"Not significant",NA
"Ilf2",0.315802902110281,0.637429920615292,0.167,0.116,1,0.500583883305908,"Not significant",NA
"Trip12",0.316040897215982,-0.220551074512281,0.167,0.232,1,0.500256713944986,"Not significant",NA
"Dennd4a",0.317067918580458,-0.288569497940931,0.097,0.152,1,0.498847698333445,"Not significant",NA
"Las1l",0.317088581879601,-0.288569497940931,0.083,0.134,1,0.498819396307707,"Not significant",NA
"Parp8",0.317402028287768,-0.404390255079335,0.194,0.259,1,0.498390302309051,"Not significant",NA
"Tcf7l2",0.317875340427685,-0.411479679865655,0.292,0.357,1,0.497743161709555,"Not significant",NA
"Rnpc3",0.318501611790443,-0.280107919192735,0.181,0.241,1,0.496888365558069,"Not significant",NA
"Inf2",0.31859449331324,-0.362570079384708,0.069,0.116,1,0.496761734951527,"Not significant",NA
"Arsb",0.31859449331324,-0.362570079384708,0.069,0.116,1,0.496761734951527,"Not significant",NA
"Map3k12",0.31910045847389,0.396421821111497,0.139,0.089,1,0.496072571824862,"Not significant",NA
"Pou6f1",0.31927651426644,-0.319501357492822,0.167,0.232,1,0.495833026651978,"Not significant",NA
"Cpe",0.319594554332432,0.39041753250584,0.667,0.643,1,0.495400629369073,"Not significant",NA
"Gm32647",0.320057256337554,-0.181997833742887,0.111,0.17,1,0.49477232203284,"Not significant",NA
"Akap9",0.320154408555558,0.234074226384083,0.5,0.429,1,0.494640513523807,"Not significant",NA
"Pag1",0.320697233768485,-0.652076696579693,0.111,0.161,1,0.493904786140358,"Not significant",NA
"Sfmbt1",0.320697233768485,-0.652076696579693,0.111,0.161,1,0.493904786140358,"Not significant",NA
"Cdip1",0.320697233768485,-0.652076696579693,0.111,0.161,1,0.493904786140358,"Not significant",NA
"Aldh4a1",0.322486938006171,0.637429920615292,0.125,0.08,1,0.491487871313133,"Not significant",NA
"Atad3a",0.322486938006171,0.637429920615292,0.125,0.08,1,0.491487871313133,"Not significant",NA
"Lncppara",0.323745854452987,-0.362570079384708,0.264,0.33,1,0.489795783990905,"Not significant",NA
"Map1b",0.325169837422812,0.757724154333003,0.208,0.161,1,0.487889746129514,"Not significant",NA
"Clybl",0.32520430137709,-0.210566985939658,0.097,0.152,1,0.487843718760686,"Not significant",NA
"Dicer1",0.326358602934931,-0.532495080827021,0.125,0.179,1,0.486304934652012,"Not significant",NA
"Emsy",0.32721719311438,0.691877704637668,0.25,0.196,1,0.485163885078554,"Not significant",NA
"Herc1",0.327220833093424,0.454565863465481,0.333,0.268,1,0.485159053993716,"Not significant",NA
"Dcaf6",0.328743139572304,0.283792966000591,0.222,0.161,1,0.483143301550034,"Not significant",NA
"Armh3",0.32913949411903,0.54432051622381,0.167,0.116,1,0.482620002698441,"Not significant",NA
"Synj1",0.329631576184326,0.374395514781498,0.181,0.125,1,0.48197119289187,"Not significant",NA
"Vezt",0.329760353750454,-0.584962500721156,0.111,0.161,1,0.481801559675161,"Not significant",NA
"Osbpl6",0.3300100295367,0.537894247064377,0.167,0.116,1,0.48147286101225,"Not significant",NA
"Fbxo36",0.330585573877388,0.926936537810277,0.111,0.071,1,0.480716102132218,"Not significant",NA
"Cntln",0.330586550733444,1.05246741989414,0.111,0.071,1,0.480714818825863,"Not significant",NA
"Cacna2d3",0.330586550733444,1.05246741989414,0.111,0.071,1,0.480714818825863,"Not significant",NA
"Spata17",0.33074181932293,0.900464326449085,0.111,0.071,1,0.480510888990341,"Not significant",NA
