"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Map1a",0.354028176666124,0.141680622077189,0.293,0.214,1,0.450962171636244,"Not significant",NA
"Herc1",0.355452703201512,0.339619999689098,0.463,0.389,1,0.44921817863356,"Not significant",NA
"Brinp3",0.35603698547592,0.69372850032561,0.146,0.095,1,0.44850488474124,"Not significant",NA
"Preb",0.356274123487078,1.23270479577259,0.171,0.119,1,0.448215719705895,"Not significant",NA
"Cdk5rap2",0.356327331459876,-0.589725446747117,0.171,0.23,1,0.448150864578637,"Not significant",NA
"Abhd17b",0.357816809542332,-0.380272081118167,0.146,0.214,1,0.446339260973792,"Not significant",NA
"Nlgn1",0.357905442342623,0.308940381599671,0.634,0.54,1,0.446231697638497,"Not significant",NA
"Klf7",0.359115043356881,-0.206242681343118,0.171,0.246,1,0.444766401863507,"Not significant",NA
"Cadm2",0.359173455155863,-0.528663921010838,0.463,0.5,1,0.444695767509527,"Not significant",NA
"Dync1h1",0.360187625271686,0.846003774705509,0.366,0.341,1,0.443471212028815,"Not significant",NA
"Ice1",0.360621997137876,0.555597581462117,0.22,0.159,1,0.442947785810433,"Not significant",NA
"Ralgds",0.360685353905348,-0.254741199034308,0.098,0.159,1,0.442871492411965,"Not significant",NA
"Smg1",0.362217546434977,0.449802917439521,0.317,0.246,1,0.441030515547874,"Not significant",NA
"Ralgapa1",0.362617411026891,-0.439165770171736,0.244,0.31,1,0.440551347147936,"Not significant",NA
"Sass6",0.362643694965945,0.726643122798345,0.146,0.095,1,0.44051986891312,"Not significant",NA
"Sec31a",0.362643694965945,0.726643122798345,0.146,0.095,1,0.44051986891312,"Not significant",NA
"Rapgef5",0.362643694965945,0.726643122798345,0.146,0.095,1,0.44051986891312,"Not significant",NA
"Hdgfl2",0.362643694965945,0.726643122798345,0.146,0.095,1,0.44051986891312,"Not significant",NA
"1500015L24Rik",0.362643694965945,0.726643122798345,0.146,0.095,1,0.44051986891312,"Not significant",NA
"Hmgxb4",0.36307724903023,0.712837323273314,0.146,0.095,1,0.440000963783858,"Not significant",NA
"Pan3",0.363807408169264,0.54172540688056,0.195,0.135,1,0.439128461692889,"Not significant",NA
"Tbcel",0.363807408169264,0.54172540688056,0.195,0.135,1,0.439128461692889,"Not significant",NA
"Fmnl2",0.364337254106307,-0.341797933303531,0.317,0.389,1,0.43849641913527,"Not significant",NA
"Rabep1",0.364784328352158,0.410274553252883,0.317,0.246,1,0.437963827844658,"Not significant",NA
"Prrt1",0.365748728702031,0.668637519362779,0.268,0.206,1,0.436817174754674,"Not significant",NA
"Fto",0.366733386889795,-0.677952629758852,0.244,0.302,1,0.435649550683063,"Not significant",NA
"Polb",0.366935893141176,0.0347654181606765,0.098,0.159,1,0.435409804104726,"Not significant",NA
"Akt3",0.370822395049335,-0.0432370938405966,0.073,0.127,1,0.430834045421148,"Not significant",NA
"Atp2b1",0.372887951947027,0.555597581462117,0.22,0.159,1,0.428421648517086,"Not significant",NA
"Insc",0.373612676999072,-0.581905942287817,0.098,0.151,1,0.427578396207097,"Not significant",NA
"Zfyve26",0.373615262410194,-0.643306486951961,0.098,0.151,1,0.427575390886432,"Not significant",NA
"Optn",0.373859492719935,0.619727918881833,0.146,0.095,1,0.427291587643899,"Not significant",NA
"Tcp11l1",0.373859492719935,0.619727918881833,0.146,0.095,1,0.427291587643899,"Not significant",NA
"Irf2",0.373859492719935,0.520192245330918,0.146,0.095,1,0.427291587643899,"Not significant",NA
"Anks3",0.373859492719935,0.619727918881833,0.146,0.095,1,0.427291587643899,"Not significant",NA
"Setx",0.374255441024103,-0.430898154188135,0.122,0.183,1,0.426831877051532,"Not significant",NA
"Mbd5",0.374409491175363,0.494197036797974,0.22,0.159,1,0.426653150551343,"Not significant",NA
"Senp7",0.374541160535933,0.494197036797974,0.195,0.135,1,0.426500448161168,"Not significant",NA
"Nfx1",0.37580566093103,0.560834229828264,0.244,0.183,1,0.425036682211566,"Not significant",NA
"Dmtf1",0.377795453040772,-0.145806827481144,0.073,0.127,1,0.422743273336327,"Not significant",NA
"Zfp91",0.377795453040772,-0.145806827481144,0.073,0.127,1,0.422743273336327,"Not significant",NA
"Snx29",0.379902930885552,-0.242768557368232,0.195,0.27,1,0.420327355925373,"Not significant",NA
"Rcan2",0.380037255048298,-0.16454339006273,0.122,0.19,1,0.420173827412593,"Not significant",NA
"Supt20",0.38015506514526,-0.517775604868102,0.098,0.151,1,0.420039218645644,"Not significant",NA
"Emsy",0.38015506514526,-0.517775604868102,0.098,0.151,1,0.420039218645644,"Not significant",NA
"Bdp1",0.38015506514526,-0.517775604868102,0.098,0.151,1,0.420039218645644,"Not significant",NA
"Cuedc1",0.383289600909386,-0.318871536454024,0.22,0.286,1,0.416472963497893,"Not significant",NA
"Ankrd17",0.383768870036973,-0.297809920926194,0.171,0.238,1,0.415930256592417,"Not significant",NA
"Tbce",0.385261490823449,0.427082840939437,0.146,0.095,1,0.414244399133115,"Not significant",NA
"Ppard",0.38558548648376,-0.839703699755464,0.073,0.119,1,0.413879321394311,"Not significant",NA
"Usp33",0.386752564797851,-0.450661409009565,0.098,0.151,1,0.412566797541044,"Not significant",NA
"Osbp2",0.386752564797851,-0.517775604868102,0.098,0.151,1,0.412566797541044,"Not significant",NA
"Ddx42",0.386752564797851,-0.450661409009565,0.098,0.151,1,0.412566797541044,"Not significant",NA
"Armh3",0.386752564797851,-0.450661409009565,0.098,0.151,1,0.412566797541044,"Not significant",NA
"Ablim2",0.386972376844946,-0.400171638555872,0.293,0.365,1,0.412320035012038,"Not significant",NA
"Ythdc1",0.388748157389527,0.512812714965321,0.268,0.206,1,0.410331656453742,"Not significant",NA
"Wdfy3",0.389065128377415,-0.512722377141817,0.293,0.341,1,0.409977692948355,"Not significant",NA
"Odf2",0.389302495966861,0.619727918881833,0.244,0.183,1,0.40971281184526,"Not significant",NA
"Atp8b1",0.38944978094867,-0.327804661224032,0.122,0.183,1,0.409548536099235,"Not significant",NA
"Fbxo42",0.390087321747335,0.96765122230214,0.122,0.079,1,0.408838164491204,"Not significant",NA
"Mdm4",0.390346942565346,-0.206242681343118,0.195,0.27,1,0.408549217944482,"Not significant",NA
"Abi2",0.390367069731392,0.919288200740741,0.122,0.079,1,0.408526825321794,"Not significant",NA
"Eri3",0.391030057023634,-0.273356877201655,0.122,0.183,1,0.407789858722284,"Not significant",NA
"Mau2",0.393093469124179,0.68684211474037,0.195,0.143,1,0.405504171511613,"Not significant",NA
"Elp4",0.393405273216834,-0.380272081118167,0.098,0.151,1,0.405159823080575,"Not significant",NA
"Washc2",0.394414410896935,-0.509555098063134,0.171,0.23,1,0.404047225427884,"Not significant",NA
"Fcho2",0.396845336482508,0.427082840939437,0.146,0.095,1,0.401378718928493,"Not significant",NA
"Ldlrad4",0.396845336482508,-0.628199594561753,0.073,0.119,1,0.401378718928493,"Not significant",NA
"Rufy1",0.397117165109817,-0.55019708256048,0.122,0.175,1,0.401081340457245,"Not significant",NA
"Adam10",0.397121634425537,-0.653290575524583,0.122,0.175,1,0.401076452760607,"Not significant",NA
"Birc6",0.397194334173629,0.215337663802498,0.341,0.262,1,0.400996955178364,"Not significant",NA
"A330023F24Rik",0.397322505268748,0.619727918881833,0.171,0.119,1,0.400856834800622,"Not significant",NA
"Mir99ahg",0.398193888565821,0.619727918881833,0.268,0.214,1,0.399905409759409,"Not significant",NA
"Ctnna2",0.398981678019518,0.199619430055567,0.683,0.595,1,0.399047047465436,"Not significant",NA
"Luc7l",0.399886971899653,0.668637519362779,0.244,0.19,1,0.398062744714333,"Not significant",NA
"Zswim6",0.400521302124714,0.0347654181606765,0.098,0.159,1,0.397374380580519,"Not significant",NA
"Castor2",0.400630903052888,0.842120340218281,0.122,0.079,1,0.397255554024699,"Not significant",NA
"Itih3",0.400630903052888,0.842120340218281,0.122,0.079,1,0.397255554024699,"Not significant",NA
"Mapkap1",0.400871198445453,0.397335497545385,0.171,0.119,1,0.396995145559271,"Not significant",NA
"Dennd4c",0.40252942214378,-0.55019708256048,0.073,0.119,1,0.395202370183838,"Not significant",NA
"Grk4",0.40252942214378,-0.55019708256048,0.073,0.119,1,0.395202370183838,"Not significant",NA
"Tax1bp1",0.40252942214378,-0.55019708256048,0.073,0.119,1,0.395202370183838,"Not significant",NA
"Smarca5",0.402530471255725,-0.628199594561753,0.073,0.119,1,0.395201238284131,"Not significant",NA
"Kat6b",0.402738394639445,0.726643122798345,0.122,0.079,1,0.394976965413195,"Not significant",NA
"Rtkn",0.403687965915978,-0.343746205093053,0.195,0.262,1,0.393954196872035,"Not significant",NA
"Ldb3",0.405078059420644,-0.495749298538103,0.122,0.175,1,0.392461279232097,"Not significant",NA
"Stag1",0.405251279729016,-0.31315788525963,0.195,0.262,1,0.392275605033742,"Not significant",NA
"Msi2",0.405990213180703,1.00675104199108,0.22,0.175,1,0.391484435419962,"Not significant",NA
"Dicer1",0.406492647047029,0.619727918881833,0.195,0.143,1,0.390947305852896,"Not significant",NA
"Nr3c2",0.407599883651044,0.757231442631768,0.195,0.143,1,0.389765948634494,"Not significant",NA
"Csnk2a1",0.408246188166444,-0.467734922368507,0.073,0.119,1,0.389077861621319,"Not significant",NA
"Tbc1d19",0.408246188166444,-0.467734922368507,0.073,0.119,1,0.389077861621319,"Not significant",NA
"Uvrag",0.408246188166444,-0.467734922368507,0.073,0.119,1,0.389077861621319,"Not significant",NA
"Elavl1",0.408246188166444,-0.467734922368507,0.073,0.119,1,0.389077861621319,"Not significant",NA
"Dalrd3",0.408246188166444,-0.467734922368507,0.073,0.119,1,0.389077861621319,"Not significant",NA
"Phka2",0.408246188166444,-0.467734922368507,0.073,0.119,1,0.389077861621319,"Not significant",NA
"Pbx1",0.408477782192016,0.549338590990435,0.171,0.119,1,0.38883156051178,"Not significant",NA
"Lgi3",0.408956143349307,-0.380272081118167,0.244,0.31,1,0.388323263441663,"Not significant",NA
"Pcdh7",0.409084603011422,0.668637519362779,0.244,0.19,1,0.388186866023538,"Not significant",NA
"Sdccag8",0.409995619210272,-0.16454339006273,0.146,0.206,1,0.387220783677752,"Not significant",NA
"Tra2a",0.410222303675939,-0.354276872585223,0.293,0.349,1,0.386980730851955,"Not significant",NA
"Wscd1",0.410818945071754,-0.517775604868102,0.195,0.254,1,0.386349536957898,"Not significant",NA
"Stk16",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Ccdc187",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Gm3764",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Dap3",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Nrbp1",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Tmem130",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Atp6v1e1",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Pex3",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Psmd11",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Nup85",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Recql5",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"2700049A03Rik",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Gtf2f1",0.410988867090353,0.745258800965692,0.122,0.079,1,0.38616994217919,"Not significant",NA
"Eif2s2",0.411320356919928,0.726643122798345,0.122,0.079,1,0.385819796011821,"Not significant",NA
"Dennd5b",0.412018637784717,-0.617311278419017,0.146,0.198,1,0.385083138083417,"Not significant",NA
"Usp32",0.413120483627155,-0.439165770171736,0.122,0.175,1,0.383923270998487,"Not significant",NA
"Paip2",0.413120483627155,-0.439165770171736,0.122,0.175,1,0.383923270998487,"Not significant",NA
"Zfp771",0.413995722464625,-0.380272081118167,0.073,0.119,1,0.383004146124528,"Not significant",NA
"Arih2",0.413995722464625,-0.380272081118167,0.073,0.119,1,0.383004146124528,"Not significant",NA
"Zscan26",0.413995722464625,-0.380272081118167,0.073,0.119,1,0.383004146124528,"Not significant",NA
"Iars",0.413995722464625,-0.380272081118167,0.073,0.119,1,0.383004146124528,"Not significant",NA
