"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Zfp516",5.08353993076723e-10,-1.12695394407448,0.046,0.109,8.96939785384571e-06,9.29383376074789,"Down",NA
"Chd4",5.11885810883436e-10,0.569781166857949,0.585,0.567,9.03171324722734e-06,9.29082690862212,"Up",NA
"Ngef",5.15079467072232e-10,-1.04056810788691,0.05,0.116,9.08806211702246e-06,9.28812576232086,"Down",NA
"Zfp141",5.17455320037218e-10,-1.2869451697671,0.041,0.101,9.12998166673668e-06,9.28612714364689,"Down",NA
"Kif21a",5.20191972706042e-10,-0.227851301021117,0.547,0.73,9.1782671664254e-06,9.28383635386327,"Not significant",NA
"Colgalt1",5.22705598064239e-10,-0.58443321210776,0.123,0.215,9.22261757224544e-06,9.28174284867709,"Down",NA
"Vps53",5.28831461845022e-10,-0.49997268976404,0.166,0.27,9.33070231279357e-06,9.27668271521072,"Down",NA
"Mrps10",5.33233789491531e-10,-1.11137206289451,0.046,0.109,9.40837698178857e-06,9.27308233839403,"Down",NA
"Cr1l",5.33898520536593e-10,-0.882222275382752,0.063,0.134,9.42010549634764e-06,9.27254128259533,"Down",NA
"Slc38a1",5.34492839766779e-10,-0.244918370843087,0.317,0.461,9.43059166484504e-06,9.27205810836092,"Not significant",NA
"Snapc3",5.47614661366485e-10,-0.481140699272892,0.141,0.24,9.66211308515025e-06,9.26152493295345,"Down",NA
"Asah1",5.47904435756833e-10,-0.741497435345353,0.092,0.173,9.66722586449357e-06,9.26129518356434,"Down",NA
"Sirt4",5.51226165898596e-10,-1.05322633075786,0.057,0.125,9.72583447111483e-06,9.25867017528827,"Down",NA
"Pigb",5.54733388975489e-10,-1.05391316487742,0.052,0.119,9.78771591508352e-06,9.25591569348404,"Down",NA
"0610010F05Rik",5.56426961634146e-10,-0.355883053762002,0.246,0.374,9.81759731107287e-06,9.25459183445777,"Down",NA
"2900093K20Rik",5.58032630306801e-10,-0.835327055069342,0.061,0.131,9.84592772913319e-06,9.25334040545694,"Down",NA
"Phf24",5.59280742716583e-10,-0.46858890778501,0.19,0.297,9.86794942449139e-06,9.25237013414199,"Down",NA
"Ccdc107",5.67583092787704e-10,-0.784104595045149,0.064,0.137,1.00144360891462e-05,9.24597054982197,"Down",NA
"Kmt5b",5.6822004596447e-10,-0.477887054541761,0.14,0.239,1.00256744909971e-05,9.24548344907456,"Down",NA
"Cnr1",5.73887508751699e-10,-1.10229188984021,0.042,0.104,1.0125671204415e-05,9.24117322801354,"Down",NA
"Ak5",5.74913509054945e-10,-0.383874048539197,0.244,0.365,1.01437739537654e-05,9.24039748638083,"Down",NA
"2010300C02Rik",5.76303563753232e-10,-0.904935545674144,0.08,0.156,1.0168300078862e-05,9.23934869481466,"Down",NA
"Nudt3",5.7741969044383e-10,-0.618823506612083,0.1,0.185,1.01879930181909e-05,9.23850841043574,"Down",NA
